Manufacturer,Part Number,MPN,Description
Douglas Machines,8702654,178,"Water Level Probe, 3/8"""
Douglas Machines,8702772,1810,TIMER
Douglas Machines,8702152,1823,LINCOLN REDCO LINCOLN/REDCO WI
Douglas Machines,8702590,1827,Control Board Assembly
Douglas Machines,8702503,1830,DRAW VALVE
Douglas Machines,8702928,1867,Q2T SOLID STATE CUBE TIMER FOR
Douglas Machines,8702733,1882,OVERLOAD WASH PUMP 208V
Douglas Machines,8702153,1941,CONTACT UF1 OPTIFILL VALVE
Douglas Machines,8702977,1942,CASTER 5IN W/SIDE BRAKE
Douglas Machines,8702154,1952,FUSE
Douglas Machines,8702114,1958,RINSE JET
Douglas Machines,8702543,1960,"Solenoid Valve, Steam, 3/4"""
Douglas Machines,8702366,1976,COMPLETE PUMP MOTOR 3PH
Douglas Machines,8702504,1981,BRASS HEX NUT
Douglas Machines,8702978,1990,ADAPTER INCLINE SHELF
Douglas Machines,8702869,1998,SHELF BIB 2W TOL I ZNC TOP
Douglas Machines,8702276,2034,RACK CO2 TANK 50LB 3 X 3 TOLLE
Douglas Machines,8702115,2035,"Fan Blade, 5/8"", 1536-B, 2554-B"
Douglas Machines,8702895,2036,5/8 SEALED BEARING
Douglas Machines,8702407,2037,"Ground Shaft, 1536-B, 2554-B"
Douglas Machines,8702544,2038,FHP PULLEY
Douglas Machines,8702545,2075,"Direct Spark Ignition, 1536-B, 2554-B"
Douglas Machines,8702929,2078,BURNER ORIFICE NO.31
Douglas Machines,8702325,2108,3/4 STEAM GATE VALVE
Douglas Machines,8702505,2178,BURNER-PILOT
Douglas Machines,8702803,2226,1/3 HP (1) PHASE MOTOR
Douglas Machines,8702326,2248,OVERLOAD
Douglas Machines,8702870,2250,OVERLOAD
Douglas Machines,8702277,2315,COMPLETE PUMP AND MOTOR
Douglas Machines,8702278,2320,"Repair Kit, Spray Gun"
Douglas Machines,8702367,2332,3/4 X 1/2 BRASS HEX BUSHING
Douglas Machines,8702701,2337,"O-Ring, Impeller Washer, 5HP/7.5HP & 15HP Pump"
Douglas Machines,8702246,2340,Shaft Sleeve
Douglas Machines,8702773,2353,PUMP MOTOR
Douglas Machines,8702465,2369,LIGHT INDIC RND 24V AMBER
Douglas Machines,8702896,2381,COMPLETE PUMP MOTOR 1PH
Douglas Machines,8702327,2384,"DOOR, SST, FRYER"
Douglas Machines,8702774,2402,Wash Jet/Nozzle
Douglas Machines,8702216,2443,BRASS FLOAT SWITCH
Douglas Machines,8702183,2497,HEATER FLANGED IMMERSION 18K 6
Douglas Machines,8702804,2498,VIDEO-TAPE FCB SLURPEE CYL
Douglas Machines,8702116,2500013,"Cap Weldment, Overflow, Wash Tank"
Douglas Machines,8702930,2500043,DOOR ASSEMBLY
Douglas Machines,8702368,2500197,DISCHARGE PUMP 1536-SPWB
Douglas Machines,8702546,2500367,WLDMNT FILTER BOTTOM 19IN X 9.75IN
Douglas Machines,8702979,2500390,"WLDMNT, FILTER, TOP, LD-20-PT"
Douglas Machines,8702155,2500400,"WLDMNT, INSERT, SHEET PAN, UTM-10"
Douglas Machines,8703013,2500420,"WLDMNT, INSERT, MUFFIN/CAKE PAN, UTM-10"
Douglas Machines,8702655,2500435,"WLDMNT,STEAM COIL WASH 3072"
Douglas Machines,8702775,2500441,"WLDMNT,STEAM COIL WRBO-2500"
Douglas Machines,8702980,2500442,"WLDMNT,STEAM COIL RINSE WRBO-2500"
Douglas Machines,8702656,2500452,DOOR RODS
Douglas Machines,8702805,2625,SUPPORT BLENDER FCB-OC2
Douglas Machines,8702657,2692,TIMER
Douglas Machines,8702776,2709,TIMER
Douglas Machines,8702184,2901,ADD ON FAUCET W/6 SWING NOZZL
Douglas Machines,8702217,3000000,"Heating Element Assembly, 208V, 6KW, 3PH"
Douglas Machines,8702547,3000001,"MOTOR, 7.5 HP, CAST IRON, ODP"
Douglas Machines,8702702,3000004,CIRCUIT BREAKER MOTOR OVERLOAD
Douglas Machines,8702734,3000006,"Circuit Breaker, 3 Pole, 50Amp"
Douglas Machines,8702548,3000007,"Contactor, 3 Pole, 120V-50/60HZ Coil"
Douglas Machines,8702185,3000008,"BLOCK, POWER DISTRIBUTION, 3 POLE,"
Douglas Machines,8702247,3000009,"Float Switch, Water Level Control, 1/2"" NPT"
Douglas Machines,8702117,3000016,"Display Board, Digital"
Douglas Machines,8702619,3000021,"High Limit Switch/Thermostat, L100-15C, Auto Reset"
Douglas Machines,8702735,3000022,Thermostat Kit
Douglas Machines,8702736,3000024,"MOTOR, 5HP 3PH 230-460V, ODP,182JM,BALDO"
Douglas Machines,8702218,3000026,"MOTOR, 15 HP 3PH 230-460V, ODP, 215JM,"
Douglas Machines,8702219,3000032,"CIRCUIT BREAKER,MOTOR OVERLOAD 600V 50A"
Douglas Machines,8702156,3000034,"Fuse, 7 Amp, 600VAC, Class CC"
Douglas Machines,8702118,3000035,"Contactor, 3 Pole, 120V-50/60HZ Coil, 32A"
Douglas Machines,8702620,3000037,"Heating Element, Screw-In, 480V, 3PH, 6KW"
Douglas Machines,8702549,3000038,"Contactor, 3 Pole, 120V-50/60HZ Coil, 12A"
Douglas Machines,8702777,3000039,"Contactor, 120 Volt Coil, 25 Amp, 3 Pole"
Douglas Machines,8702778,3000050,"HEATER, 6 ELEMENT, 18KW, 240/480V"
Douglas Machines,8702369,3000051,TRANSFORMER
Douglas Machines,8702408,3000055,"CIRCUIT BREAKER, 3 POLE 440V 10A"
Douglas Machines,8702466,3000057,"Contactor, 3 Pole, 120V-50/60HZ Coil, 18A"
Douglas Machines,8702186,3000096,SENSOR
Douglas Machines,8702467,3000318,"MOTOR,1.5HP 3HP 230-460V,WDD 56J BALDOR"
Douglas Machines,8702806,3000337,"MOTOR 15HP, 3PH 230-460V BALDOR 254JM"
Douglas Machines,8702621,3000364,"Heating Element, Immersion, 2"" NPT, 480V, 6KW, 3PH, Stainless Steel"
Douglas Machines,8703028,3000370,"HEATER, IMMERSION, 18KW/600VAC"
Douglas Machines,8702931,3000384,"FUSEW, BLOCK, 3 POLE, 600V 60A, T CLASS"
Douglas Machines,8702119,3000521,"Control with Digital Display, Touchpad, 5 Button, 2908"
Douglas Machines,8702591,3000546,"Thermal Overload Relay, 3 Pole, 16-24 Amp"
Douglas Machines,8702932,3000663,"CIRCUIT BREAKER, 3 POLE, 440V 3A"
Douglas Machines,8702933,3000664,"CIRCUIT BREAKER,3 POLE 440V 35A"
Douglas Machines,8702187,3000668,"CIRUIT BREAKER,3 POLE 440V 35A"
Douglas Machines,8702280,3000672,BREAKER
Douglas Machines,8702430,3000758,CIRCUIT BREAKER MOTOR OVERLOAD 4-6.3
Douglas Machines,8702188,3000908,FUSE HOLDER AB UL CLASS CC 30A 600VAC
Douglas Machines,8702871,3001321,"MOTOR, 20 HP 3PH 230-460V"
Douglas Machines,8702550,3018,DRAIN ASSEMBLY PLASTIC 1/2 IN
Douglas Machines,8702157,3023,LAMINATED OVERLAY
Douglas Machines,8702468,3043,WET END KIT
Douglas Machines,8702592,3048,CLIP SLEEVE DRAIN TUBE FCB V3
Douglas Machines,8702158,3064,24 VOLT RELAY
Douglas Machines,8702248,3066,ARCTIC INDUSTRIES HINGE (PAIR)
Douglas Machines,8702593,3074,BODY VALVE SF1
Douglas Machines,8702659,3075,1 STEAM WYE STRAINER (BLACK IR
Douglas Machines,8702934,3084,LINE CONN VAL WTR DECADE 6FL
Douglas Machines,8702897,3095,START BUTTON FOR LEGEND PLATE
Douglas Machines,8702551,3096,ARCTIC INDUSTRIES MAGNETIC DOO
Douglas Machines,8702835,3105,"Switch, Proximity Sensor for Rackwasher, 1536-B, 2554-B"
Douglas Machines,8702594,3116,4 BAROMETRIC DAMPENER
Douglas Machines,8702660,3124,O-RING
Douglas Machines,8702595,3135,SCREW
Douglas Machines,8702596,3137,FITG SPLICER SS 1/4 X 1/2BB
Douglas Machines,8702807,3143,S-MOTOR
Douglas Machines,8702552,3147,BURNER
Douglas Machines,8702469,3148,BURNER W/FLAME ROD BRACKET
Douglas Machines,8702220,3149,Inferred Burner Assembly
Douglas Machines,8702553,3187,SWITCH LEGEND PLATE SHORT/MED
Douglas Machines,8702779,3217,"MOTOR, PUMP"
Douglas Machines,8702507,3218,"CAMBRIDGE 1X1 FW EHD 34""W 304SS - WELDED"
Douglas Machines,8702808,3251,"VFD, AC TECH 1/2HP 400/460V 3PH"
Douglas Machines,8702249,3273,LINE PROCESS VNTR CC 134A
Douglas Machines,8702159,3274,IMPELLER
Douglas Machines,8702370,3321,ORIFICE FOR IR BURNER
Douglas Machines,8702250,3411,Pump Impeller
Douglas Machines,8702935,3432,O RING
Douglas Machines,8702431,3437,PANEL ACCS DECADE HOOKED SS
Douglas Machines,8702661,3438,TEMP. CONTROL
Douglas Machines,8702809,3439,BRASS IMPELLER
Douglas Machines,8702251,3446,5/8 SHAFT COLLAR
Douglas Machines,8702120,3447,MOTOR DRIVE
Douglas Machines,8702329,3475,HOFFMAN CONTROL VALVE
Douglas Machines,8702898,3500005,"PANEL, ACCESS, FRONT, 44IN"
Douglas Machines,8702704,3503,HOUSING SEAL
Douglas Machines,8702281,3518,IMPELLER WASHER O-RING
Douglas Machines,8702371,3525,GOULD MOTOR TEFC
Douglas Machines,8702899,3539,VOLUTE
Douglas Machines,8702409,3542,RUBBER SLINGER WASHER
Douglas Machines,8702836,3543,O-RING IMPELLER
Douglas Machines,8702810,3569,"Float Switch, Stainless Steel"
Douglas Machines,8702160,3577,PANEL ACCS VENTURE
Douglas Machines,8703014,3578,DYE MAKRO BLACK
Douglas Machines,8702662,3592,PUMP HOUSING
Douglas Machines,8702597,3594,ELBOW
Douglas Machines,8702372,3595,BURKS 15HP IMPELLER
Douglas Machines,8702432,3596,Pump Housing
Douglas Machines,8702554,3598,Pump
Douglas Machines,8702508,3647,LINE RFG 3/8D X 22 AURO 404
Douglas Machines,8702282,3652,HINGE ASSEMBLY
Douglas Machines,8702837,3654,RATIONAL COMBI HANDLE COMBI HA
Douglas Machines,8702838,3673,11SEC. IGNITION MODULE
Douglas Machines,8702900,3683,BREAKER
Douglas Machines,8702663,3697,HOUSING LTD SIGN VNT CURVE BLK
Douglas Machines,8702121,3698,OVERLOAD HOLDER
Douglas Machines,8702873,3699,THERMAL UNIT
Douglas Machines,8702839,3771,CAP PACKING CENTER SHAFT SUPPO
Douglas Machines,8702122,3793,ADAPTER
Douglas Machines,8702123,3834,KNOB DRAIN
Douglas Machines,8702737,3843,SHAFT SLEEVE
Douglas Machines,8702936,3864,OVERLOAD
Douglas Machines,8702738,3910,KIT REPLACE AGIT DEC 230V60H
Douglas Machines,8702874,3935,P-DRIP-TRAY 4FCB WIDE
Douglas Machines,8702283,3936,MOTOR 25 HP
Douglas Machines,8702252,3983,RATIONAL COMBI COMBI RELAY DPS
Douglas Machines,8702509,4000003,"Bearing, Bayonet, 1"" 4000003"
Douglas Machines,8702470,4000088,"IMPELLER, BURKS"
Douglas Machines,8702599,4000247,"End Cap/Coupling Kit, Wash Arm"
Douglas Machines,8702901,4000271,Pillow Block Bearing
Douglas Machines,8702510,4000398,"GUIDEVANE, GOULDS 3L24 316SS"
Douglas Machines,8702938,4060,SHAFT IMPELLER SEAL
Douglas Machines,8702284,4079,CONTROLLER TRANSFORMER
Douglas Machines,8702981,4104,PUMP MOTOR
Douglas Machines,8702780,4119,TRANSFORMER 208/120V
Douglas Machines,8703015,4138,IMPELLER
Douglas Machines,8702410,4147,MECHANICAL SEAL
Douglas Machines,8702285,4158,Foot
Douglas Machines,8702622,4171,ADAPTOR PUMP 15HP
Douglas Machines,8702253,4185,90 DEGREE ELBOW
Douglas Machines,8702664,4196,GASKET DOOR DOUBLE 16 FT. SPK-
Douglas Machines,8702189,4292,CORNER BUMPER WHITE
Douglas Machines,8702705,4334,DRAWER FRONT IN
Douglas Machines,8702781,4335,FUSE HOLDER 13/32INCH DIA
Douglas Machines,8702221,4346,MECHANICAL SEAL KIT 4291/4455
Douglas Machines,8702161,4349,TRANSFORMER 208V
Douglas Machines,8702433,4355,TRANSFORMER 208/120V
Douglas Machines,8702982,4373,PUMP HOUSING
Douglas Machines,8702983,4400,IMPELLER
Douglas Machines,8702706,4401,WASHER
Douglas Machines,8702190,4402,SPRING SEAL
Douglas Machines,8702984,4500002,DOOR GUIDE
Douglas Machines,8702840,4500003,"Slide, Foot Block, Rack"
Douglas Machines,8702939,4531,OVERLOAD
Douglas Machines,8702555,4543,BREAKER
Douglas Machines,8702623,4598,SHAFT ADAPTER
Douglas Machines,8702124,4599,6-1/2 SHAFT FOR TOP BEARING
Douglas Machines,8702254,4600,SMOKE EX DAMPER
Douglas Machines,8703016,4672,MOTOR STARTER
Douglas Machines,8702255,4674,S-BURNER I/R MK G F/ASSY
Douglas Machines,8702191,4675,ADAPTER
Douglas Machines,8702841,4676,DOOR FLAV TAB HLDR 2F FCBV4
Douglas Machines,8702434,4678,RATIONAL COMBI PLATE COMBI PLA
Douglas Machines,8702940,4687,CLIP GRILL UN1550
Douglas Machines,8702875,4688,MOTOR (3 PHASE)
Douglas Machines,8702665,4706,SPRING KIT FOR LP TO NAT
Douglas Machines,8702902,4710,PUMP AND MOTOR ASSM
Douglas Machines,8702435,4726,"3/4"" ASCO STEAM REBUILD KIT"
Douglas Machines,8702192,4784,RAJAH SPARK CONNECTOR 90 (WHI
Douglas Machines,8702904,4798,TUBE CONN 265 FLEX 120 7/16
Douglas Machines,8702286,4809,CNTRL HUMIDITY
Douglas Machines,8702941,4823,PUMP KIT 25 HP
Douglas Machines,8702511,4825,CERMIC CONNECTIOR TO IGNITOR
Douglas Machines,8702125,4876,CABLE KIT
Douglas Machines,8702471,4911,ADAPTORS
Douglas Machines,8702222,4912,CASING ASY
Douglas Machines,8702287,4913,FOAM-PACK 2F OC2R ELEC
Douglas Machines,8702739,4914,PUMP HOUSING
Douglas Machines,8702600,4950,ATQ - 3 AMP FOR 120 VOLT CONTR
Douglas Machines,8702436,4988,3/4HP PUMP MOTOR ASSY STAINL
Douglas Machines,8702666,5000008,GASKET
Douglas Machines,8702373,5000009,"GASKET, FULL 3 X 1/8"
Douglas Machines,8702374,5000030,"Pump Seal, Mechanical, 5-15HP"
Douglas Machines,8702330,5000088,"GASKET, FULL 2.5 X 1/8"
Douglas Machines,8702162,5000101,"Door Gasket, 1536-B/SPW"
Douglas Machines,8702556,5000122,"GASKET, DOOR, LD-20-PT, CENTER"
Douglas Machines,8702256,5000157,O-RING CASING RUSSELL 5 AND 7.5HP
Douglas Machines,8702557,5000163,"O-RING, CASING GOULDS, 5K206"
Douglas Machines,8702512,5001,"Switch, Open/Close, Auto Drain"
Douglas Machines,8702624,500118,"Door Gasket, 2554SPW"
Douglas Machines,8702905,5028,ATQ - 7 AMP FOR 120 VOLT CONTR
Douglas Machines,8703017,5029,ATQR - 3 AMP FOR 208 VOLT
Douglas Machines,8702601,5034,ATQR - 5 AMP FOR 240 VOLT
Douglas Machines,8702288,5050,5 DRAFT DIVERTER
Douglas Machines,8702985,5054,1-1/2HP PUMP MOTOR ASSY STAI
Douglas Machines,8702602,5061,PUMP HOUSING
Douglas Machines,8702942,5062,ADAPTER
Douglas Machines,8702289,5063,BRASS CASING WEAR RING
Douglas Machines,8702223,5066,ADAPTER
Douglas Machines,8702625,5080,ELEMENT
Douglas Machines,8702986,5090,PRESSURE PUMP
Douglas Machines,8702558,5092,SHAFT COUPLING FOR 7.5 HP GEN.
Douglas Machines,8702876,5094,REGULATING UNLOADER VALVE
Douglas Machines,8702987,5106,3 PHASE GROUND FAULT PROTECTOR
Douglas Machines,8702513,5107,RED LIGHT
Douglas Machines,8702782,5108,AMBER LIGHT
Douglas Machines,8702224,5113,AIR MOTOR
Douglas Machines,8702559,5114,MUFFLER FOR AIR MOTOR
Douglas Machines,8702193,5115,AIR LUBRICATOR 1/4 NPT 40 SCFM
Douglas Machines,8702126,5116,NEEDLE VALVE SPEED CONTROL
Douglas Machines,8702411,5129,RED PUSH BUTTON
Douglas Machines,8702514,5131,MOTOR STARTER
Douglas Machines,8702290,5132,AUX CONTACT BLOCK FOR MOTOR ST
Douglas Machines,8702842,5133,DISCONNECT SWITCH WITH HANDLE
Douglas Machines,8702515,5135,DIAL TIMER
Douglas Machines,8702707,5141,TRANSFORMER
Douglas Machines,8702667,5142,PUMP MOTOR
Douglas Machines,8702560,5143,NYTATRON SPROCKET .5 BORE
Douglas Machines,8702291,5155,ACETAL CHAIN CONNECTOR LINK
Douglas Machines,8702783,5158,HIGH PRESS. SS SPRAY NOZZLE
Douglas Machines,8702437,5167,STAINLESS STEEL POLY ROLLER CH
Douglas Machines,8702412,5172,WATER UNION FILTER (ELEMENT ON
Douglas Machines,8702740,5175,PRESSURE GAUGE 0 - 2000 PSI
Douglas Machines,8702257,5180,WATER PRESSURE SWITCH
Douglas Machines,8702127,5186,AIR HOSE (BLUE) 30 FT LONG
Douglas Machines,8702988,5187,HIGH PRESSURE 3/8 HOSE 30FT LO
Douglas Machines,8702258,5220,AIR MOTOR OIL
Douglas Machines,8702708,5221,Y-STRAINER SCREEN FOR WATER IN
Douglas Machines,8702877,5233,MAIN DISCONNECT SWITCH
Douglas Machines,8702194,5234,DISCONNECT BOX WITH HANDLE
Douglas Machines,8702472,5248,PUMP HOUSING
Douglas Machines,8702741,5249,ADAPTER
Douglas Machines,8702331,5280,ATQR - 1/2 AMP FOR 480 VOLT
Douglas Machines,8702668,5303,ATQR - 4 AMP FOR 208 VOLT
Douglas Machines,8702709,5402,ATQR - 1 AMP FOR 240 VOLT
Douglas Machines,8702943,5409,ATQR - 1-1/2 AMP FOR 480 VOLT
Douglas Machines,8702944,5430,ATQR - 2 AMP FOR 575 VOLT
Douglas Machines,8702811,5447,HANDLE
Douglas Machines,8702413,5456,SD DOOR GUIDE SLOTTED-STYLE 24
Douglas Machines,8702375,5500065,"Spark Ignitor, 4"""
Douglas Machines,8702438,5500070,"Flame Sensor Rod, 1/4"" Thread"
Douglas Machines,8702906,5500087,"Foot, Insert, Adjustable, 1.625"", Zinc Plated"
Douglas Machines,8702376,5500141,"Door Latch & Strike, Flush to 3/8"" Offset"
Douglas Machines,8702878,5500360,Door Latch
Douglas Machines,8702225,5500361,"Strike with Roller, Adjustable"
Douglas Machines,8702332,5514,LOWER DOOR GASKET LD-12-PT
Douglas Machines,8702333,5517,DOOR GASKET LD-24
Douglas Machines,8702843,5518,DOOR GASKET RBW-50
Douglas Machines,8702414,5519,DOOR GASKET RBW-74
Douglas Machines,8702259,5530,DOUBLE BARREL CRIMPS
Douglas Machines,8702907,5531,Single Crimp
Douglas Machines,8702669,5597,FUSE
Douglas Machines,8702292,5606,SWIVEL CASTER WITH SOFT WHEEL
Douglas Machines,8702334,5612,SPARK PLUG FOR MAXON
Douglas Machines,8702293,5614,OVERLOAD
Douglas Machines,8702710,5661,3 AMP FUSE FOR IGNITION MODULE
Douglas Machines,8702128,5673,LAMINATED OVERLAY
Douglas Machines,8702129,5675,MOTOR STARTER
Douglas Machines,8702711,5676,TRANSFORMER
Douglas Machines,8702335,5679,MILD STEEL FAN W1.5HP MOTOR
Douglas Machines,8702377,5692,3IN STICKTITE NOZZLE - 30
Douglas Machines,8702908,5698,ADAPTOR SLEEVE
Douglas Machines,8702260,5699,WATER UNION
Douglas Machines,8702812,5706,5IN BAROMETRIC DAMPENER
Douglas Machines,8702516,5714,6IN BAROMETRIC DAMPENER
Douglas Machines,8702473,5716,FUSE
Douglas Machines,8702626,5724,FUSE
Douglas Machines,8702989,5725,FUSE
Douglas Machines,8702742,5729,FUSE
Douglas Machines,8702517,5736,FUSE
Douglas Machines,8703018,5741,FUSE
Douglas Machines,8702603,5754,STARTER FOR BLOWER MOTOR
Douglas Machines,8702627,5947,"FITTING, 1 STAINLESS STRAIGHT"
Douglas Machines,8702670,5976,1HP TEFC 3PH MOTOR
Douglas Machines,8702261,5978,12 CAST FAN BLADE FOR 1 SHAFT
Douglas Machines,8702336,6000,3KW 208 VOLT CONVERSION KIT
Douglas Machines,8702945,6000004,"VALVE, GATE, 1.25IN, BRASS"
Douglas Machines,8702474,6000022,"1086 SOLENOID VALVE, WATER, 120V, 60HZ, 1/2"""
Douglas Machines,8702561,6000030,"GAUGE, TEMPERATURE, CAPILLARY"
Douglas Machines,8702415,6000035,"Spray Gun, Spray Off Hose"
Douglas Machines,8702813,6000044,"Solenoid Valve, Incoming Water-Up to 150F, 1"", 110/120V, 50/60HZ"
Douglas Machines,8702163,6000045,"Vacuum Breaker, 1"" Inside NPT"
Douglas Machines,8702743,6000103,"VALVE,SOLENOID STEAM,1-1/2IN NPT 120 VAC"
Douglas Machines,8702562,6000190,"Solenoid Valve, Steam, 1/2"", 110/120V, 50/60HZ"
Douglas Machines,8702946,6000560,"JET, FULL JET 1/4IN NPT, 1/4HH-SS10,SS"
Douglas Machines,8702990,6001,3KW 240 VOLT CONVERSION KIT
Douglas Machines,8702563,6001128,"Temperature Gauge with 12FT Capillary, 2-1/2"", 100-220F, 40-105C, Stainless Steel"
Douglas Machines,8702991,6012,PUMP HOSE W/CLAMPS 2-3/8 ID X
Douglas Machines,8702518,6013,DOOR CABLE 50IN HDU-103
Douglas Machines,8702784,6014,"Door Cable, HDU-104"
Douglas Machines,8702564,6015,DOOR CABLE 72IN HDU-102
Douglas Machines,8702378,6019,"Door Cable, 50"" Long"
Douglas Machines,8702337,6020,3/8 ROLLER AXLE 2-1/2 LONG
Douglas Machines,8702671,6021,UPPER DOOR GASKET HDU-104
Douglas Machines,8702475,6022,3DOOR GASKET LD-10
Douglas Machines,8702164,6023,DOOR GASKET DL-10
Douglas Machines,8702785,6024,DOOR GASKET 1527
Douglas Machines,8702672,6027,ADAPTOR RING
Douglas Machines,8702439,6028,FILTER TOP LD-10
Douglas Machines,8702744,6029,FILTER 1527
Douglas Machines,8702338,6031,STAINLESS HUB RETAINING WASHER
Douglas Machines,8702226,6032,FAN PULLEY GUARD
Douglas Machines,8703019,6033,SD-10/UTM-10 IR RINSE TANK
Douglas Machines,8702565,6034,LD-10 STEAM HEATER RINSE TANK
Douglas Machines,8702130,6035,SD/UTM-10 ELE RINSE TANK
Douglas Machines,8702566,6036,SD/UTM-10 ELE RINSE TANK FOR I
Douglas Machines,8702712,6039,DOOR HD-15
Douglas Machines,8702786,6040,NOZZLE SUPPORT BRACKET (STAINL
Douglas Machines,8702673,6042,DOOR CABLE 39-1/2 D-UTM-10
Douglas Machines,8702567,6043,DRAIN VALVE EXTENSION HANDLE
Douglas Machines,8702131,6044,BUN/SHEET PAN RACK
Douglas Machines,8702947,6045,UTENSIL RACK
Douglas Machines,8702713,6046,SHEET PAN/CAKE PAN RACK
Douglas Machines,8702674,6047,CAKE PAN RACK
Douglas Machines,8702714,6048,BUN/SHEET PAN RACK
Douglas Machines,8702519,6049,UTENSIL RACK
Douglas Machines,8702476,6050,SHEET PAN/CAKE PAN RACK
Douglas Machines,8702294,6051,CAKE PAN RACK
Douglas Machines,8702992,6052,BUN/SHEET PAN RACK
Douglas Machines,8702675,6053,UTENSIL RACK
Douglas Machines,8702295,6054,SHEET PAN/CAKE PAN RACK
Douglas Machines,8702195,6055,CAKE PAN RACK
Douglas Machines,8702477,6056,BUN/SHEET PAN RACK
Douglas Machines,8702948,6057,UTENSIL RACK
Douglas Machines,8702520,6058,SHEET PAN/CAKE PAN RACK
Douglas Machines,8702440,6059,CAKE PAN RACK
Douglas Machines,8702441,6060,BUN/SHEET PAN RACK
Douglas Machines,8702196,6061,UTENSIL RACK
Douglas Machines,8702628,6062,SHEET PAN/CAKE PAN RACK
Douglas Machines,8702568,6063,CAKE PAN RACK
Douglas Machines,8702379,6064,BUN/SHEET PAN RACK
Douglas Machines,8702949,6065,UTENSIL RACK
Douglas Machines,8702745,6066,SHEET PAN/CAKE PAN RACK
Douglas Machines,8702339,6067,CAKE PAN RACK
Douglas Machines,8702629,6068,STAINLESS STEEL SHEET PAN RACK
Douglas Machines,8702844,6070,STAINLESS STEEL MUFFIN/CAKE PA
Douglas Machines,8702993,6073,STAINLESS STEEL SHEET PAN INSE
Douglas Machines,8702416,6074,STAINLESS STEEL MUFFIN/CAKE PA
Douglas Machines,8702132,6092,STAINLESS STEEL SHEET PAN INSE
Douglas Machines,8702521,6093,STAINLESS STEEL MUFFIN/CAKE PA
Douglas Machines,8702296,6095,STAINLESS STEEL SHEET PAN
Douglas Machines,8702522,6100,STAINLESS STEEL SHEET PAN INSE
Douglas Machines,8702417,6101,STAINLESS STEEL MUFFIN/CAKE PA
Douglas Machines,8702715,6104,3KW 480 VOLT CONVERSION KIT
Douglas Machines,8702950,6105,STAINLESS HUB RETAINING WASHER
Douglas Machines,8702442,6108,STAINLESS STEEL HINGED LID UTE
Douglas Machines,8702676,6118,FILTER UTC-6
Douglas Machines,8702478,6141,STAINLESS STEEL SHEET PAN INSE
Douglas Machines,8702951,6142,STAINLESS STEEL MUFFIN/CAKE PA
Douglas Machines,8702677,6144,STAINLESS STEEL SHEET PAN RACK
Douglas Machines,8702952,6145,STAINLESS STEEL MUFFIN/CAKE PA
Douglas Machines,8702814,6147,HI-DENSITY SHEET PAN RACK
Douglas Machines,8702133,6151,STEAM TABLE PAN RACK
Douglas Machines,8702197,6156,PIT GRID
Douglas Machines,8702994,6160,DOOR CABLE UTC-6 DOOR SWITCH C
Douglas Machines,8702953,6161,"Door Cable Kit with Rear Weight, 78"", Single, LD-20"
Douglas Machines,8702380,6162,DOOR CABLE 136IN LD-12-PT IR
Douglas Machines,8702340,6167,"Ball Bearing Hub Assembly, 1"", Need to have Arm Diameter"
Douglas Machines,8702227,6170,INSTALLATION GUIDE
Douglas Machines,8702569,6176,STAINLESS WASHER FOR 2 SCREW I
Douglas Machines,8702165,6181,DOOR CABLE 50IN LD-36
Douglas Machines,8702298,6183,5/8 FAN SHAFT DEFLECTOR
Douglas Machines,8702198,6184,1 FAN SHAFT DEFLECTOR
Douglas Machines,8702570,6185,5/8 BALL BEARING ARM
Douglas Machines,8702381,6188,SD/LD-36 STEAM RINSE TANK
Douglas Machines,8702299,6189,SD/LD-20 IR RINSE TANK
Douglas Machines,8702300,6190,SD/LD-36 IR RINSE TANK
Douglas Machines,8702879,6191,Rackwasher Top Mount IR Rinse Tank
Douglas Machines,8702228,6192,RACKWASHER BACKMOUNT IR RINSE
Douglas Machines,8702443,6193,RACKWASHER BACK MOUNT ELECTRIC
Douglas Machines,8702479,6194,RACKWASHER BACK MOUNT STEAM RI
Douglas Machines,8702341,6195,1536B 30 GAL. TOP MOUNT ELEC.
Douglas Machines,8702382,6196,SD/UTM-10 STEAM RINSE TANK
Douglas Machines,8702995,6197,LD-20-PT 18KW RINSE TANK
Douglas Machines,8702845,6198,LD-10 ELECTRIC RINSE TANK
Douglas Machines,8702134,6199,"Hub Base for 5/8"" Bearing"
Douglas Machines,8702418,6200,"Hub Base, 1"" Ball Bearing"
Douglas Machines,8702746,6202,SD/LD-20 STEAM RINSE TANK
Douglas Machines,8702678,6203,20 IR BURNER WITH FLAME ROD AN
Douglas Machines,8702199,6204,UTC6 ELECTRIC RINSE TANK
Douglas Machines,8702262,6205,RACKWASHER TOP MOUNT ELEC. RIN
Douglas Machines,8702747,6206,#6166 WITH CENTER RINSE
Douglas Machines,8702200,6207,#6167 WITH CENTER RINSE
Douglas Machines,8702954,6208,IR IGNITION WIRE (8 FOOT LONG)
Douglas Machines,8702679,6209,IR IGNITION WIRE (14 FOOT LONG
Douglas Machines,8702955,6211,IGNITION WIRE SET (14 FOOT LON
Douglas Machines,8702383,6214,RAMP 6 FIXED 1536B
Douglas Machines,8702787,6215,RAMP 8 FIXED 1536B
Douglas Machines,8702263,6216,RAMP 6 FOLDING 1536B
