Manufacturer,Part Number,MPN,Description
Fagor,8850232,M16921M0028,DOOR FMT-48 NC
Fagor,8861440,M16921M0029,DOOR FMT-60 NC
Fagor,8893668,M16921M0030,DOOR FMT-72 NC
Fagor,8888307,M16921M0031,DOOR KNOB EDMT-48
Fagor,8841986,M16921M0032,ASSEMBLY DOOR CAP FST48/60 -8
Fagor,8864103,M16921M0033,ASSEMBLY DOOR CAP FST72-12
Fagor,8833915,M16921M0034,NIGHT COVER SP-27-NC
Fagor,8893669,M16921M0036,DOOR CAP APTS-27
Fagor,8861441,M16921M0037,DOOR CAP APTS-60
Fagor,8866794,M16921M0038,DOOR CAP APTM-27
Fagor,8899132,M16921M0039,DOOR CAP APTM-48
Fagor,8855847,M16921M0040,DOOR CAP APTM-60
Fagor,8896403,M16921M0041,DOOR CAP APTM-72
Fagor,8861442,M16921M0042,DOOR CAP EDMT-27
Fagor,8844766,M16921M0044,DOOR CAP APTS-72
Fagor,8850233,M16921M0045,NIGHT COVER CURRITO COLD SIDE
Fagor,8861443,M16921M0046,ENSAMBLE NC DER/IZQ MEGA 60
Fagor,8890922,M16921M0047,ENSAMBLE NC DER/IZQ MEGA 72
Fagor,8885687,M16921M0048,ENSAMBLE NC DER/IZQ SALAD 60
Fagor,8899133,M16921M0049,ENSAMBLE NC DER/IZQ SALAD 72
Fagor,8850234,M16921M0050,ENSAMBLE NC SALAD 27
Fagor,8874827,M16921M0051,ENSAMBLE NC SALAD 48
Fagor,8899134,M16921M0052,ENSAMBLE NC MEGA 27
Fagor,8877612,M16921M0053,ENSAMBLE NC MEGA 48
Fagor,8880319,M16921M0054,ENS. PTA. BANDEJA PZ 93
Fagor,8880320,M16921M0057,ENS. PTA. BANDEJA PZ 93 ASBER
Fagor,8839285,M16921M0058,ENS. PTA. BANDEJA PZ 93 EDESA
Fagor,8850235,M16921M0059,ENS PTA BAND PZ GDE 67 FAGOR
Fagor,8841987,M16921M0060,ENS. PTA. BAND. PZ CH 67 FAGOR
Fagor,8893670,M16921M0061,ENS PTA BAND PZ GDE 67 ASBER
Fagor,8833916,M16921M0062,ENS PTA BAND PZ GDE 67 EDESA
Fagor,8899135,M16921M0063,ENS. PTA. BAND. PZ CH 67 ASBER
Fagor,8864104,M16921M0065,NC CURRITO CS 48
Fagor,8841988,M16921M0066,PTA CAPERUZA 27 SALAD ICE-BERG
Fagor,8883022,M16921M0067,ENS. TAPA CUBETAS PIZZERA-48
Fagor,8855848,M16921M0068,ENS. TAPA CUBETAS PIZERRA-60
Fagor,8885688,M16921M0069,ENS. TAPA CUBETAS PIZERRA-72
Fagor,8866795,M16921M0070,ENS PUERTA BANDEJA 67 EDESA
Fagor,8872140,M16921M0072,ENS PTA CAP-MEGA FAGOR 27 N
Fagor,8847482,M16921M0073,ENS PTA CAP-MEGA FAGOR 36 N
Fagor,8888308,M16921M0074,ENS PTA CAP-MEGA FAGOR 48 N
Fagor,8872141,M16921M0075,ENS PTA CAP-MEGA FAGOR 60 N
Fagor,8877613,M16921M0076,ENS PTA CAP-MEGA FAGOR 72 N
Fagor,8899136,M16921M0078,ENS PTA CAP-SALAD FAGOR 36 N
Fagor,8841989,M16921M0079,ENS PTA CAP-SALAD FAGOR 48 N
Fagor,8836569,M16921M0081,ENS PTA CAP-SALAD FAGOR 72 N
Fagor,8874828,M16925M0057,ENSAM PUERTA BANDEJAS FPT IZQ
Fagor,8890923,M16925M0058,ENSAM PUERTA BANDEJAS FPT DCHA
Fagor,8844767,M1701M0043,EVAPORATOR RACK UNIT 95
Fagor,8899137,M171010001,"UD.EVAP.MSP-150,"
Fagor,8861444,M171010002,EVAPORATOR UNIT MSP-200 FMP-2
Fagor,8850236,M171010004,"EVAPORATOR UNIT MSN-200, MPN20"
Fagor,8847483,M171010006,"UNIT.EVAP.MFP-135, 180.225"
Fagor,8883023,M171010012,"EVAPORATOR UNIT MPN-150, MSN-1"
Fagor,8899138,M171010014,EVAPORATOR UNIT MEP-100
Fagor,8880321,M171010025,FAN DRAWER-GRID-MSP
Fagor,8872142,M171010026,FAN DRAWER-GRID-MFP
Fagor,8841990,M171010053,PANELS EVAPORATOR MEP-100
Fagor,8847484,M171010065,GAVETA-GRID-FAN.MSP-2006
Fagor,8890924,M171010068,UNIT.EVAP.MSP-200 2006
Fagor,8899139,M171010069,"ESTEAMATOR MFP-180,225 2006"
Fagor,8836570,M171010070,GRIDILL DRAWER + + FAN.IL.MFP-
Fagor,8833917,M171010080,UNIT.EVAP.MFP-192-R 2006
Fagor,8853081,M171010083,"UD.EVAP.MSN-117, 169 2006"
Fagor,8866796,M171010108,"UNIT.EV.MSP150, 200,135,180 CO"
Fagor,8841991,M17101M0001,EVAPORATOR UNIT FUR-27
Fagor,8839286,M17101M0002,ACCESSORY UD EVAPORATOR FUR-48
Fagor,8853082,M17101M0003,EVAPORATOR UNIT FUR-60
Fagor,8880322,M17101M0004,EVAPORATOR UNIT FUR-72
Fagor,8869499,M17101M0005,DRAWER GRILL FAN MSP A
Fagor,8847485,M17101M0006,EVAPORATOR UNIT FUF-60
Fagor,8855849,M17101M0007,EVAPORATOR UNIT FUF 27 120V
Fagor,8866797,M17101M0008,EVAPORATOR UNIT FUF 48 120V
Fagor,8864105,M17101M0009,PANELS EVAPORATOR MEP-100-A
Fagor,8839287,M17101M0010,EVAPORATOR UNIT FMT / FST 27
Fagor,8841992,M17101M0011,EVAPORATOR UNIT FMT / FST 48 1
Fagor,8869500,M17101M0012,EVAPORATOR UNIT FMT / FST 60
Fagor,8850237,M17101M0013,EVAPORATOR UNIT FMT / FST 72
Fagor,8850238,M17101M0014,EVAPORATOR UNIT FUR 27 220
Fagor,8883024,M17101M0015,MANNING COMPLETE EVAPORATOR FU
Fagor,8885689,M17101M0016,EVAPORATOR UNIT FUR 60 220
Fagor,8855850,M17101M0017,EVAPORATOR UNIT FUR 72 220
Fagor,8877614,M17101M0018,EVAPORATOR UNIT FMT / FST 27 2
Fagor,8872143,M17101M0019,EVAPORATOR UNIT FMT / FST 48 2
Fagor,8864106,M17101M0020,EVAPORATOR UNIT FMT / FST 60 2
Fagor,8858695,M17101M0021,EVAPORATOR UNIT FMT / FST 72 2
Fagor,8893671,M17101M0022,EVAPORATOR UNIT FUF 27 220V
Fagor,8833918,M17101M0023,EVAPORATOR UNIT FUF 48 220V
Fagor,8888309,M17101M0024,EVAPORATOR UNIT FUF 60 220V
Fagor,8893672,M17101M0025,EVAPORATION UNIT FPT-67
Fagor,8869501,M17101M0026,EVAPORATOR UNIT FMT / FST 48 A
Fagor,8901815,M17101M0027,EVAPORATOR UNIT FMT / FST 27 A
Fagor,8901816,M17101M0028,EVAPORATOR UNIT MSN-150 120V
Fagor,8839288,M17101M0029,EVAPORATOR UNIT MSN-200 120V
Fagor,8874829,M17101M0030,PANELS EVAPORATOR MEP-100 A
Fagor,8885690,M17101M0031,EVAPORATOR UNIT FMT / FST 60 A
Fagor,8872144,M17101M0032,EVAPORATOR UNIT FPT-67 220V
Fagor,8901817,M17101M0033,EVAPORATOR UNIT FBB / FDD94
Fagor,8869502,M17101M0035,EVAPORATOR FUR-27
Fagor,8893673,M17101M0036,EVAPORATOR UNIT FDD-23
Fagor,8883025,M17101M0037,EVAPORATOR FUF-27
Fagor,8855851,M17101M0038,EVAPORATOR COIL
Fagor,8880323,M17101M0040,EVAPORATOR FUR-48
Fagor,8839289,M17101M0041,EVAPORATOR UNIT FDD-23 220V
Fagor,8847486,M17101M0042,EVAPORATOR UNIT FDD-58 220V
Fagor,8877615,M17101M0043,EVAPORATOR UNIT RACK 95
Fagor,8853083,M17101M0044,EVAPORATOR UNIT SP 72
Fagor,8872145,M17101M0045,EVAPORATOR UNIT RACK 68
Fagor,8839290,M17101M0046,EVAPORATION UNIT G3PP-67
Fagor,8866798,M17101M0047,EVAPORATOR UNIT U48F 120V
Fagor,8888310,M17101M0048,EVAPORATOR UNIT FBC 50
Fagor,8869503,M17101M0049,EVAPORATOR UNIT U27R
Fagor,8866799,M17101M0050,EVAPORATOR UNIT U48R 120V
Fagor,8858696,M17101M0051,ACCESSORY UD EVAPORATOR U48R
Fagor,8833919,M17101M0052,EVAPORATOR UNIT U60R
Fagor,8874830,M17101M0053,EVAPORATOR UNIT SP60
Fagor,8888311,M17101M0054,EVAPORATOR UNIT U60F
Fagor,8850239,M17101M0055,EVAPORATOR UNIT U27F
Fagor,8885691,M17101M0056,EVAPORATOR UNIT FST 60-12 PREM
Fagor,8869504,M17101M0057,EVAPORATOR UNIT FST 72-12 PREM
Fagor,8861445,M17101M0058,EVAPORATOR UNIT SP 60 220V
Fagor,8877616,M17101M0059,EVAPORATOR UNIT FBC 50 220V
Fagor,8855852,M17101M0060,EVAPORATOR UNIT EBC 50
Fagor,8855853,M17101M0061,EVAPORATOR UNIT EBC 68
Fagor,8866800,M17101M0062,EVAPORATOR UNIT EBC 95
Fagor,8888312,M17101M0063,ASSEMBLY RING VENT METAL
Fagor,8861446,M17101M0064,EVAPORATOR UNIT FBC 68 220V
Fagor,8853084,M17101M0065,EVAPORATOR UNIT MDD-23W
Fagor,8850240,M17101M0066,EVAPORATOR MDD-23W
Fagor,8896404,M17101M0067,EVAPORATOR UNIT RACK 95 220V
Fagor,8866801,M17101M0068,EVAPORATOR UNIT MDD-58 W
Fagor,8872146,M17101M0069,EVAPORATOR UNIT BAR-58/68/78/9
Fagor,8864107,M17101M0070,UD. EVAPORACIN VGE-04
Fagor,8864108,M17101M0071,UNIDAD DE EVAP. BOTELLERO 80
Fagor,8861447,M17101M0072,UD. EVAPORACION MDD-23W 220V
Fagor,8888313,M17101M0073,U. EVAPORACIN BARR-23W 115V
Fagor,8844768,M17101M0074,UNIDAD DE EVAPORACION MDW-50
Fagor,8896405,M17101M0075,UNIDAD DE EVAPORACION MDW 65-6
Fagor,8853085,M17101M0076,UNIDAD DE EVAPORACION MDW-95
Fagor,8890925,M17101M0077,UD.EVAP.BARMM 58/68/78/94 115V
Fagor,8861448,M17101M0078,UD. EVAP. BAR MM 58 220V
Fagor,8869505,M17101M0079,U. EVAPORACION BAR R-23 115V
Fagor,8896406,M17101M0080,U. EVAPORACION BAR R-23 220V
Fagor,8833920,M17101M0081,U. EVAPORACIN BARR-23W 220V
Fagor,8896407,M17101M0082,UNIDAD EVAP. COOKER
Fagor,8901818,M17101M0083,UD. EVAP.SALAD.MEGA.48 115V
Fagor,8866802,M17101M0084,UNIDAD DE EVAPORACION MDW-80
Fagor,8844769,M17101M0085,U. DE EVAP. MESAS REFRIG. 220V
Fagor,8901819,M17101M0086,SIST. EVAP. SALAD BAR 4GN
Fagor,8855854,M17101M0087,SIST. EVAP SALAD BAR 3GN
Fagor,8890926,M17101M0088,UD.EVAP. MBB RT 58/68/78/94 11
Fagor,8853086,M17101M0089,UD. EVAP. MESAS 72 220V
Fagor,8858697,M17101M0090,U. EVAP. ADDC-23 ESP. 115V
Fagor,8893674,M17101M0091,UD.EVAP. MESAS 72 115V
Fagor,8874831,M17101M0092,UD.EVAP. SALAD/FUR 27 115V
Fagor,8841993,M17101M0093,"U EVAP SALAD/FUR 48,60,72 120V"
Fagor,8861449,M17101M0094,UD. EVAP. PZ 93 115V
Fagor,8853087,M17101M0095,EVAPORADOR COOKER HOME
Fagor,8888314,M17101M0096,UD.EVAP. MESAS 27 CONG 120V
Fagor,8833921,M17101M0097,UNIDAD EVAPORACIN BAR-23 INOX
Fagor,8899140,M17101M0098,U.EVAPORACIN BAR-23 115VC/INT
Fagor,8899141,M17101M0099,UNIDAD EVAPORACIN BAR-23 E
Fagor,8864109,M17101M0100,U. EVAPORACIN BAR-23W E 115V
Fagor,8861450,M17101M0101,UNIDAD DE EVAP. BAR-E
Fagor,8861451,M17101M0102,UNIDAD DE EVAP. BAR-RT-E
Fagor,8890927,M17101M0103,U EVAP SALAD/FUR 48-60-72 220V
Fagor,8844770,M17101M0110,UD. EVAP. MESAS CONG. 48 120V
Fagor,8896408,M17101M0111,COMP. UD.EVAP. FUR-48
Fagor,8861452,M17101M0112,UD. EVAP. MESAS PZ 220V
Fagor,8861453,M17101M0113,UNIDAD EVAPORACIN BAR-23D E
Fagor,8883026,M17101M0114,UNIDAD DE EVAPORACION MFG 50-E
Fagor,8877617,M17101M0115,UNIDAD DE EVAPORACION MFG 36-E
Fagor,8855855,M17101M0116,UNIDAD DE EVAPORACION MFG 24-E
Fagor,8866803,M17101M0117,UNIDAD DE EVAP. BAR-E 220V
Fagor,8858698,M17101M0121,"U EVAP MESAS N 48,60,72 120V"
Fagor,8855856,M17101M0132,UNIDAD DE EVAP. SLIM
Fagor,8853088,M17101M0133,UNIDAD DE EVAPORACION FBC-36
Fagor,8853089,M17101M0134,UNIDAD DE EVAP. BAR FAGOR-E
Fagor,8850241,M17101M0135,UNIDAD DE EVAP. BAR ASBER 115V
Fagor,8869506,M17101M0136,UNIDAD DE EVAP. BAR ASBER 220V
Fagor,8855857,M17101M0137,UNIDAD DE EVAP.FAGOR BAR-E
Fagor,8890928,M17101M0140,UNIDAD DE EVAP.ASBER BAR-N
Fagor,8896409,M17105M0001,KIT TOWERS MDD-94
Fagor,8853090,M17105M0002,KIT TOWERS FDD/EDD-58
Fagor,8874832,M17105M0003,KIT TOWERS MDD-23
Fagor,8888315,M17105M0004,KIT GRILLS FBB/MBB 94
Fagor,8847487,M17105M0005,KIT GRILLS FBB/MBB 68
Fagor,8864110,M17105M0006,KIT GRILLS FBB/MBB 58
Fagor,8861454,M17105M0007,KIT TOWERS MDD-58
Fagor,8839291,M17105M0008,KIT GRILLS BB-78
Fagor,8861455,M17105M0009,KIT TOWERS MDD-78
Fagor,8850242,M17105M0010,KIT GRILLS FBB-24
Fagor,8885692,M17105M0011,KIT TOWERS EDD/ 58-68
Fagor,8877618,M17105M0012,KIT TOWERS FDD/EDD-94
Fagor,8841994,M17105M0013,KIT TOWERS FDD-79
Fagor,8877619,M17105M0014,KIT TOWERS FDD/EDD-23
Fagor,8885693,M17105M0016,KIT HOSES AIR W/HOOK
Fagor,8890929,M17105M0017,KIT PARRILLAS BB 58
Fagor,8853091,M17105M0018,KIT PARRILLAS BB 69
Fagor,8901820,M17105M0019,KIT PARRILLAS BB 79
Fagor,8839292,M17105M0020,KIT PARRILLAS BB 95
Fagor,8880324,M17105M0021,KIT DUCTO MANGUERAS AIRE STDX
Fagor,8847488,M17105M0022,KIT RUEDAS 2.5 4 PIEZAS
Fagor,8877620,M17105M0027,KIT RUEDAS 4 6 PZAS
Fagor,8899142,M17105M0028,KIT PATAS 6 4 PZAS
Fagor,8893675,M17105M0033,KIT DIVIDER BC RIGHT
Fagor,8841995,M17105M0037,BANDEJA EVAP. MSP
Fagor,8836571,M17109M0001,PIECES OF SHEET UD. EVAPORATOR
Fagor,8872147,M17109M0002,PIEZAS CHAPA UD. EVAP. BAR MM
Fagor,8855858,M17109M0003,PIEZAS CHAPA UD. EVAP. MBB RT
Fagor,8877621,M17109M0004,PIEZAS CHAPA U.EVAP. BAR-E
Fagor,8890930,M17109M0005,PIEZAS CHAPA U.EVAP. BAR-RT-E
Fagor,8836572,M17109M0006,PIEZAS CHAPA U.EVAP.(CASSETTE)
Fagor,8893676,M17109M0007,PZAS.CHAPA U.EVAP.ASBER BB-DD
Fagor,8833922,M17109M0008,PIEZAS CHAPA U.EVAP BAR FAGOR
Fagor,8869507,M17109M0009,PIEZAS CHAPA U.EVAP BAR ASBER
Fagor,8864111,M173010001,"UD.CONDENS.MSP-150, MFP-135"
Fagor,8869508,M173010002,CONDENSING UNIT MSP-200 MFP-1
Fagor,8861456,M173010004,CONDENSING UNIT MSN-150 MFN-1
Fagor,8877622,M173010008,"CONDENSING UNIT MFN-180, MSN-2"
Fagor,8861457,M173010011,CONDENSING UNIT MEP-100
Fagor,8833923,M173010072,"UD.CO.MSP, MPP200, MFP180, 225"
Fagor,8844771,M17301M0001,CONDENSING UNIT
Fagor,8850243,M17301M0002,CONDENSOR UNIT MSP 150 A
Fagor,8869509,M17301M0004,CONDENSING UNIT
Fagor,8888316,M17301M0005,CONDENSING UNIT
Fagor,8899143,M17301M0006,CONDENSING UNIT
Fagor,8869510,M17301M0007,CONDENSING UNIT
Fagor,8883027,M17301M0008,CONDENSOR UNIT MEP-100-A
Fagor,8850244,M17301M0009,CONDENSING UNIT
Fagor,8839293,M17301M0010,CONDENSING UNIT
Fagor,8872148,M17301M0011,CONDENSOR UNIT MSN-150
Fagor,8874833,M17301M0012,CONDENSOR UNIT FUR 27 220
Fagor,8858699,M17301M0013,CONDENSOR UNIT FUR 48 220
Fagor,8893677,M17301M0014,CONDENSOR UNIT FUR 60 220
Fagor,8853092,M17301M0015,CONDENSOR UNIT FUF 27 220V
Fagor,8836573,M17301M0016,CONDENSOR UNIT FUF 48 220V
Fagor,8877623,M17301M0017,CONDENSOR UNIT FUF 60 220V
Fagor,8855859,M17301M0018,CONDENSOR UNIT FUR 72 220
Fagor,8861458,M17301M0019,CONDENSING UNIT
Fagor,8844772,M17301M0020,CONDENSOR UNIT MSN-150 120V
Fagor,8850245,M17301M0021,CONDENSOR UNIT MSN-200 120V
Fagor,8896410,M17301M0022,CONDENSOR UNIT FPT-67 220V
Fagor,8844773,M17301M0024,CONDENSING UNIT
Fagor,8880325,M17301M0026,CONDENSOR UNIT MEP-100 LOW
Fagor,8885694,M17301M0027,CONDENSOR UNIT FDD-23 220V
Fagor,8853093,M17301M0028,CONDENSOR UNIT FDD / FBB 220V
Fagor,8872149,M17301M0029,CONDENSOR UNIT FWF 48 220V 50H
Fagor,8869511,M17301M0030,CONDENSING UNIT
Fagor,8839294,M17301M0031,CONDENSOR UNIT FREEZER
Fagor,8874834,M17301M0032,CONDENSOR UNIT FUF 27 220V 50H
Fagor,8853094,M17301M0033,CONDENSING UNIT MSN-150 50H 2
Fagor,8872150,M17301M0035,CONDENSOR UNIT BAR-58/68/78/94
Fagor,8869512,M17301M0036,CONDENSOR UNIT MDD-23W - 115V
Fagor,8901821,M17301M0037,"CONDENSING UNIT MSN-200, 220V"
Fagor,8869513,M17301M0038,CONDENSOR UNIT BAR-58/68/78/94
Fagor,8872151,M17301M0039,UD. CONDENS. FBC 68/94 220V
Fagor,8853095,M17301M0040,UD. CONDENS. FBC 50 220V
Fagor,8841996,M17301M0041,UD. CONDENSACIN VGE-04
Fagor,8880326,M17301M0042,UD.CONDENS. FUR 60 INTER
Fagor,8890931,M17301M0043,UD.CONDENS. FPT INTER
Fagor,8893678,M17301M0044,UD. CONDENS. FUR 60 220V INTER
Fagor,8836574,M17301M0045,UD. C. BAR-58/68/78/94 STDX IN
Fagor,8861459,M17301M0046,UD.COND. ACBR 75/88 120V 50/60
Fagor,8839295,M17301M0047,UNIDAD COND ACBR-53
Fagor,8890932,M17301M0048,U. CONDESACIN BAR R-23 115V
Fagor,8890933,M17301M0049,U. CONDESACIN BAR R-23 220V
Fagor,8855860,M17301M0050,UNIDAD COND MESAS REFRIG 115VA
Fagor,8847489,M17301M0051,UD. CONDENSACIN BOTELLEROS
Fagor,8890934,M17301M0052,U. DE CONDS. MESAS REFRIG. 220
Fagor,8853096,M17301M0053,U. DE COND. MESAS SALAD BAR
Fagor,8877624,M17301M0054,UD.COND.BAR58/68/78/94-BAR RT
Fagor,8850246,M17301M0055,UD. CONDENS. MESAS 72220
Fagor,8885695,M17301M0056,U.CONDS.BARR-23 ESP.115V
Fagor,8858700,M17301M0057,UD.CONDEN. MESAS 72 115V
Fagor,8853097,M17301M0058,UD. COND. MESA 27 115V
Fagor,8855861,M17301M0059,UD. COND. PZ 93 115V
Fagor,8877625,M17301M0060,U. DE CONDESACION BAR-E
Fagor,8847490,M17301M0061,"UD.COND. MESAS 48,60,72 115V"
Fagor,8880327,M17301M0062,U.CONDESACIN BAR-23 NTM 220V
Fagor,8847491,M17301M0063,UD. COND. MESA 27 CONG 120V
Fagor,8890935,M17301M0064,U.CONDESACIN BAR-23 E
Fagor,8847492,M17301M0065,UD.COND. MESAS CONG 48 120V
Fagor,8833924,M17301M0066,UD.COND. MESAS 46-67 115V
Fagor,8877626,M17301M0068,U. DE CONDESACION BAR36-E
Fagor,8872152,M17301M0069,U. DE CONDESACION MFG-E
Fagor,8888317,M17301M0070,U. DE CONDESACION BAR-E 220V
Fagor,8872153,M17301M0071,U. DE CONDESACION BAR-RT-E
Fagor,8844774,M17301M0072,U. DE CONDESACION SLIM LINE
Fagor,8874835,M17301M0073,U. DE CONDESACION FBC-36
Fagor,8853098,M17301M0074,U. DE CONDESACION MFG-24/36 E
Fagor,8839296,M17301M0075,U. DE CONDESACION FGF-24/36
Fagor,8841997,M17301M0076,U. DE CONDESACION BAR FAGOR-E
Fagor,8866804,M17301M0077,UC FAGOR SALAD 48-60-72 N 115V
Fagor,8858701,M17301M0078,UD. COND. MESA 27-36 N 115V
Fagor,8864112,M17301M0079,UD.COND.MSN-150 220V 50HZ
Fagor,8869514,M17301M0080,U. DE CONDESACION GF-50
Fagor,8844775,M17301M0081,UND. COND. FAGOR. BAR 36-E
Fagor,8874836,M17301M0082,U.CONDENSACION M.BAJA 75 220V
Fagor,8880328,M17301M0083,U.C CUBAS/PLACAS FRIAS 115V
Fagor,8844776,M17301M0084,U. DE COND. BAR PT
Fagor,8847493,M17301T0016,CONNECTION SHEET METAL
Fagor,8839297,M17305M0001,INSTALLATION ELECTRIC FPT46/67
Fagor,8899144,M17305M0002,INSTALLATION ELECTRIC FPT46/67
Fagor,8853099,M17305M0003,CABLES FAN SQUARE 48
Fagor,8872154,M17305M0004,INSTALLATION ELECTRIC FDD-23 1
Fagor,8874837,M17305M0006,INSTALLATION ELECTRIC FDD-23 2
Fagor,8874838,M17305M0007,INSTALLATION ELECTRIC G3-PP-46
Fagor,8896411,M17305M0008,INST. ELECTRICA FBB-24 KC 120V
Fagor,8890936,M17305M0009,CABLES VENTILADOR 27
Fagor,8836575,M17305M0010,INSTALACIN ELCTRICA VGE-04
Fagor,8855862,M17305M0011,INST. ELEC. FPT46/67 220V INTE
Fagor,8893679,M17305M0012,INST. ELEC. COOKER HOME
Fagor,8861460,M17305M0013,CABLES VENT. MESAS 48-60-72
Fagor,8836576,M17305M0014,CABLE TERMOSTATO .85 MT MESAS
Fagor,8839298,M17305M0015,CABLES VENTILADOR MESAS 27
Fagor,8883028,M17305M0016,CABLES VENT MESA CONG. 48 115V
Fagor,8888318,M175010004,ILUMI.INF FMP-150
Fagor,8861461,M175010006,ILUMI.INF FMP-255
Fagor,8872155,M175010012,FRAME ILUMIN.EN MSP-200
Fagor,8893680,M175010020,FRAME ILUMIN.EN MFP-270
Fagor,8880329,M17501M0001,ILUM. BAR 58/68/78/94 220V
Fagor,8866805,M17501M0002,ILUM. BAR 58/68/78/94 115V
Fagor,8858702,M17501M0003,ILUMINACIN FBB 58/68 G
Fagor,8877627,M17501M0004,ILUMINACIN FBB 78/94 G
Fagor,8850247,M17501M0006,ILUMINACIN MDD-94
Fagor,8896412,M17501M0007,ILUMINACIN BAR 59 DT
Fagor,8893681,M17501M0008,ILUMINACION BAR 58/68-E
Fagor,8866806,M17501M0009,ILUMINACION BAR 58-E DT/W
Fagor,8901822,M17501M0010,ILUMINACION BAR 78/94-E
Fagor,8839299,M17501M0011,ILUMINACION BAR 36-E
Fagor,8866807,M17501M0013,ILUMINACION BAR 78W2-E
Fagor,8877628,M17501M0014,ILUMINACION BAR 58W2-E
Fagor,8880330,M17501M0016,ILUMINACION SLIM 60 S
Fagor,8874839,M17501M0019,ILUMINACION SLIM 72
Fagor,8847494,M17501M0020,ILUMINACION SLIM 60
Fagor,8855863,M17501M0021,ILUMINACION SLIM 48
Fagor,8874840,M17501M0023,ILUMINACION BAR 58/68-N
Fagor,8890937,M17501M0024,ILUMINACION BAR 78/94-N
Fagor,8872156,M17501M0025,ILUMINACION BAR 36-N
Fagor,8836577,M17501M0026,ILUMINACION BAR ASBER 59/69-N
Fagor,8841998,M17501M0027,ILUMINACION BAR ASBER 79/95-N
Fagor,8880331,M177010005,BOX ABS GREY GRILLE MSP
Fagor,8858703,M177010006,GRILL CONTROL ABS GREY MSN
Fagor,8855864,M177010032,GRID CONTROL PANEL ABS G
Fagor,8877629,M177010035,TABLE SHEETS CONGEL.SALVA
Fagor,8880332,M177010050,CONTROL PANEL TABLES REFR
Fagor,8888319,M177010051,CONTROL PANEL TABLES CONG
Fagor,8890938,M177010053,TABLE CONTROLS P.DRAWER NEUTR
Fagor,8844777,M177010055,GRATE ABS GREY MSP TROP.
Fagor,8836578,M177010059,MSP 2006 REJILL.CUAD.CONTROLS
Fagor,8874841,M177010065,CHAP.KNOB FRAME.FAG.2006
Fagor,8877630,M177010070,CUAD.MAND. MSP-A FAGOR 2006
Fagor,8888320,M177010083,REJILL.CUAD.CONTROLS FMP-TV-20
Fagor,8858704,M177010099,TABLE CONTROLS PLATE FAP300TV
Fagor,8896413,M177010128,CHAP.CUAD.CONTROLS REJ.MOVILF.
Fagor,8880333,M17701M0001,GRILL SERVICE MSP-A 220V
Fagor,8858705,M17701M0002,GRILL SERVICE MSP A 120V
Fagor,8853100,M17701M0003,GRILL SERVICE MSP A 220V
Fagor,8901823,M17701M0004,GRILL SQUARE ABS GREY MSN 120V
Fagor,8847495,M17701M0005,TABLE SCREEN REMOTE ABS MSP
Fagor,8839300,M17701M0006,CONTROL PANEL REMOTE TABLES
Fagor,8850248,M17701M0007,GRILL ASTR
Fagor,8833925,M17701M0008,GRILL ASTF
Fagor,8869515,M17701M0010,GRILL ASTR 220V
Fagor,8836579,M17701M0011,GRILL FM 220V
Fagor,8877631,M17701M0012,REJ. DE SERV.MESAS SNACKS 220V
Fagor,8855865,M17701M0013,CUADRO DE MANDOS CUBAS FRIAS
Fagor,8853101,M17701M0014,CUADRO MANDOS CUBAS CALIENTES
Fagor,8874842,M177090001,TABLE CONTROLS MEP-100
Fagor,8880334,M17709M0001,TABLE CONTROLS MEP-100-A
Fagor,8869516,M17709M0002,CONTROL SQUARE MEP-100 TER. AN
Fagor,8885696,M17709M0003,CASH REGISTER INSTALLATION FUF
Fagor,8853102,M17709M0004,CASH REGISTER INSTALLATION FUF
Fagor,8874843,M17709M0005,CASH REGISTER INSTALLATION FUF
Fagor,8833926,M17709M0006,CASH REGISTER INSTALLATION FUF
Fagor,8836580,M17709M0007,CASH REGISTER INSTALLATION FUF
Fagor,8847496,M17709M0008,CASH REGISTER INSTALLATION FUF
Fagor,8901824,M17709M0009,CASH REGISTER INSTALLATION FUF
Fagor,8874844,M17709M0011,CONTROLES CUADRO MEP-100-110V
Fagor,8890939,M17709M0012,ENS. SOPORTE CONTROL HS 48
Fagor,8901825,M177130001,CONTROL PANEL LOW COLD MSP220V
Fagor,8858706,M177130002,CONTROL PANEL LOW FREEZING
Fagor,8893682,M177130013,CONTROL PANEL LOW W/INSTALLATI
Fagor,8872157,M17713M0001,INSTALLATION ELECTRIC FUF-48/6
Fagor,8836581,M17713M0002,INSTALLATION ELECTRIC FUR/FWR
Fagor,8864113,M17713M0003,HOSE SUPPLY SERIES A
Fagor,8893683,M17713M0004,HOSE SUPPLY EUROPEAN
Fagor,8858707,M17713M0005,INSTALLATION ELECTRIC FUF-27
Fagor,8899145,M17713M0006,INSTALLATION ELECTRIC FUR/FWR
Fagor,8896414,M17713M0007,CONTROL ELECTRIC MSP 120V
Fagor,8844778,M17713M0008,POWER CORD
Fagor,8893684,M17713M0009,TABLE CHANDELIER
Fagor,8833927,M17713M0010,INSTALLATION ELECTRIC FD/FB 94
Fagor,8893685,M17713M0011,ELECTRIC FUR/FWR/FST/FMT-27 12
Fagor,8874845,M17713M0012,CHANDELIER TABLES FUR 220V
Fagor,8839301,M17713M0013,INSTALLATION ELECTRIC FUF/FWF-
